,Unnamed: 0,quoteID,quotation,speaker,qids,date,numOccurrences,probas,urls,phase
636,2663769,2020-01-31-018419,ensure equality for all LGBTQ + Americans.,Michael Bloomberg,['Q607'],2020-01-31 15:01:59,1,"[['Michael Bloomberg', '0.6267'], ['None', '0.2369'], ['Muriel Bowser', '0.1364']]",['https://www.washingtonblade.com/2020/01/31/d-c-mayor-bowser-endorses-bloomberg-for-president/'],E
637,2675426,2020-03-04-054246,"Texans have never sent an openly LGBTQ person to represent them in Congress, but I am confident Gina will end that come November,",Annise Parker,['Q213847'],2020-03-04 17:00:08,1,"[['Annise Parker', '0.9272'], ['None', '0.0728']]",['https://www.lgbtqnation.com/2020/03/texas-democrats-picked-lesbian-republicans-rejected-religious-right-candidate/'],E
638,2676888,2020-02-13-025555,"He is a great educator. He has become a great public figure, kind of coming out of the gate. But he is also going to be an amazing father. And I can't wait to see him -- I hope I'll be good at it, too. But I can't wait to see him have that chance.",Pete Buttigieg,['Q7173106'],2020-02-13 19:46:05,1,"[['Pete Buttigieg', '0.6999'], ['None', '0.2537'], ['Rachel Maddow', '0.0242'], ['Poppy Harlow', '0.0222']]",['http://cnsnews.com/article/national/cnsnewscom-staff/buttigieg-says-he-and-same-sex-husband-hope-start-family-and-may'],E
639,2677345,2020-02-15-023239,"In any large organization, there are going to be complaints -- but Mike has never tolerated any kind of discrimination or harassment, and he's created cultures that are all about equality and inclusion. Anyone who works hard and performs well is going to be rewarded, regardless of gender, race, sexual orientation or anything else.",Patricia Harris,['Q7145621'],2020-02-15 15:12:00,7,"[['Patricia Harris', '0.8253'], ['Patricia E. Harris', '0.0686'], ['None', '0.0682'], ['Michael Bloomberg', '0.0369'], ['Donald Trump', '0.0011']]","['http://www.msn.com/en-us/news/elections-2020/mike-bloomberg-for-years-has-battled-womens-allegations-of-profane-sexist-comments/ar-BB101ZuU?srcref=rss', 'http://rss.cnn.com/~r/rss/cnn_allpolitics/~3/dGxXapiZ8nk/index.html', 'https://keyt.com/news/politics/2020/02/19/allegations-of-misogynistic-and-sexist-comments-loom-over-michael-bloombergs-first-2020-debate/', 'https://ktvz.com/politics/2020/02/19/allegations-of-misogynistic-and-sexist-comments-loom-over-michael-bloombergs-first-2020-debate/', 'https://kyma.com/news/politics/2020/02/19/allegations-of-misogynistic-and-sexist-comments-loom-over-michael-bloombergs-first-2020-debate/', 'https://localnews8.com/news/politics/2020/02/19/allegations-of-misogynistic-and-sexist-comments-loom-over-michael-bloombergs-first-2020-debate/', 'http://wicz.com/story/41721214/allegations-of-misogynistic-and-sexist-comments-loom-over-michael-bloombergs-first-2020-debate']",E
640,2677797,2020-01-17-060929,"Once again, the Trump administration is trampling on religious freedom and endangering the lives of the LGBTQ community,",Mark Takano,['Q399593'],2020-01-17 20:58:58,8,"[['Mark Takano', '0.6031'], ['None', '0.3907'], ['President Trump', '0.0062']]","['http://uspolitics.einnews.com/article/507470165/7GlWp0PRF2Dwe2ce', 'http://uspolitics.einnews.com/article/507470165/97_j1dfKMpA08pRa', 'http://uspolitics.einnews.com/article/507470165/9RYqAXReWbeaw_Ma', 'http://uspolitics.einnews.com/article/507470165/P8kAAcdaEM-oaNHQ', 'http://uspolitics.einnews.com/article/507470165/QveM6XTkXBk1RioU', 'http://uspolitics.einnews.com/article/507470165/V-4DJwewrjMmkPUy', 'http://uspolitics.einnews.com/article/507470165/Y3uJJvvArkVNDlBJ', 'http://uspolitics.einnews.com/article/507470165/afzZYV-2SNKzukyP']",E
641,2679030,2020-02-17-002899,"All things being equal, would I rather run against Bernie or Bloomberg right now? I sort of want six months one-on-one with Bloomberg as his policies start coming out... as you start going back to his history.",Donald Trump,"['Q22686', 'Q27947481']",2020-02-17 10:46:34,2,"[['Donald Trump', '0.816'], ['None', '0.1701'], ['Michael Bloomberg', '0.0094'], ['Pete Buttigieg', '0.0023'], ['Elizabeth Warren', '0.0022']]","['http://europe.newsweek.com/donald-trump-jr-rather-run-against-mike-bloomberg-bernie-sanders-1487615', 'http://www.newsweek.com/donald-trump-jr-rather-run-against-mike-bloomberg-bernie-sanders-1487615']",E
642,2689483,2020-04-02-007703,"Black and white and brown and Asian and short and tall and gay and straight, New York loves everyone. That's why I love New York. It always has, it always will.",Andrew Cuomo,['Q11673'],2020-04-02 00:00:00,1,"[['Andrew Cuomo', '0.9393'], ['None', '0.0607']]",['https://eurweb.com/2020/04/02/haunting-video-of-empty-nyc-streets-set-to-cuomos-uplifting-words-goes-viral-watch/'],E
643,2702614,2020-01-18-013699,"I could say a lot of bad things about Trump and I do � � every day. But what I want to say is that the function of a president is to bring people together, whether they are white, black, straight or gay. We cannot accept the divisiveness of this president who is trying to tear us apart by pitting one group against another.",Bernie Sanders,['Q359442'],2020-01-18 21:48:50,2,"[['Bernie Sanders', '0.7919'], ['None', '0.1615'], ['President Donald Trump', '0.0466']]","['https://www.seacoastonline.com/news/20200118/we-are-still-fighting-standing-up-at-portsmouth-womens-march', 'https://www.fosters.com/news/20200118/we-are-still-fighting-standing-up-at-portsmouth-womens-march']",E
644,2713410,2020-02-14-053709,"It's hard on you... but we appreciate everyone coming out,",Bill Evans,"['Q16196443', 'Q16728874', 'Q4908925', 'Q4908926', 'Q4908927', 'Q862106']",2020-02-14 00:00:00,1,"[['Bill Evans', '0.9188'], ['None', '0.0812']]",['https://www.nugget.ca/news/local-news/yearly-dart-tournament-recognizes-legion-member'],E
645,2713901,2020-02-06-084057,Taxpayer funds should not be used to try and manipulate young children with the political agenda and worldview of LGBTQ activism... I object to PBS and AETN rebroadcasting any LGBTQ activist programming using public funds. Not the right time or the right place.,Jason Rapert,['Q16214143'],2020-02-06 13:50:00,1,"[['Jason Rapert', '0.9668'], ['None', '0.0292'], ['Billy Porter', '0.0032'], ['Tiffany Haddish', '8.0E-4']]",['https://etcanada.com/news/588350/billy-porter-slams-critics-claiming-his-sesame-street-appearance-promotes-the-radical-lgbtq-agenda/'],E
646,2714344,2020-01-31-102570,Transgender rights are human rights. We are going to fight to end all forms of discrimination and violence against our trans family.,Bernie Sanders,['Q359442'],2020-01-31 06:00:00,3,"[['Bernie Sanders', '0.7206'], ['Elizabeth Warren', '0.1558'], ['None', '0.1217'], ['Pete Buttigieg', '0.0018']]","['https://www.americanthinker.com/blog/2020/01/californias_nightmare_is_spreading_nationally.html', 'http://www.renewamerica.com/columns/marcus/200201']",E
647,2715493,2020-02-23-012070,"I just feel inspired by Pete being openly gay and running for president at the same time, and someday, I want to be like him,",Pete Buttigieg,['Q7173106'],2020-02-23 19:56:00,6,"[['Pete Buttigieg', '0.521'], ['None', '0.4704'], ['St. George', '0.0086']]","['http://abc7chicago.com/politics/9-year-old-asks-pete-buttigieg-for-advice-on-coming-out-as-gay/5961586/', 'http://abc7news.com/politics/9-year-old-asks-pete-buttigieg-for-advice-on-coming-out-as-gay/5961586/', 'http://abc7ny.com/politics/9-year-old-asks-pete-buttigieg-for-advice-on-coming-out-as-gay/5961586/', 'http://breitbart.com/politics/2020/02/23/pete-buttigieg-advises-boy-comeout-gay/', 'http://p.washingtontimes.com/news/2020/feb/24/pete-buttigieg-helps-9-year-old-boy-come-out-as-ga/', 'https://www.washingtontimes.com/news/2020/feb/24/pete-buttigieg-helps-9-year-old-boy-come-out-as-ga/']",E
648,2719437,2020-02-19-093778,"We are committed to ensuring that LGBTI + young people are widely supported and have the confidence to be themselves and actively participate in all aspects of society without fear of harassment and discrimination,",Katherine Zappone,['Q6376580'],2020-02-19 22:35:00,3,"[['Katherine Zappone', '0.8689'], ['None', '0.1311']]","['http://feeds.breakingnews.ie/~r/bnireland/~3/KCNOy8QBx9M/more-than-440000-in-funding-announced-for-lgbti-youth-supports-982784.html', 'http://www.breakingnews.ie/ireland/more-than-440000-in-funding-announced-for-lgbti-youth-supports-982784.html', 'http://www.irishexaminer.com/breakingnews/ireland/more-than-440000-in-funding-announced-for-lgbti-youth-supports-982784.html']",E
649,2720131,2020-01-13-011139,"Chapelwood will continue to be a church made up of people with differing beliefs on the issue of homosexuality,",John Stevens,"['Q16062508', 'Q19325727', 'Q23018817', 'Q28606662', 'Q54321470', 'Q55759535', 'Q6259081', 'Q6259084', 'Q6259089', 'Q6259095', 'Q6259097', 'Q932567']",2020-01-13 10:00:00,1,"[['John Stevens', '0.9298'], ['None', '0.0702']]",['http://www.houstonchronicle.com/life/houston-belief/article/Same-gender-unions-blessed-at-Montrose-s-Bering-14969969.php'],E
650,2720449,2020-01-13-022776,"I am extremely grateful for your -- and Barbara's -- outstanding leadership on securing LGBTQ + freedoms and creating a more inclusive country,",Pete Buttigieg,['Q7173106'],2020-01-13 17:00:19,1,"[['Pete Buttigieg', '0.7376'], ['None', '0.2053'], ['Kay Lahusen', '0.0571']]",['https://www.lgbtqnation.com/2020/01/pete-buttigieg-sent-lesbian-icon-personal-letter-say-candidacy-stands-shoulders/'],E
651,2728701,2020-02-15-027177,"It's about my qualifications to do the job, not my gender,",Beverly Gard,['Q4899521'],2020-02-15 06:30:37,1,"[['Beverly Gard', '0.8487'], ['None', '0.1513']]",['http://www.greenfieldreporter.com/2020/02/15/councilwoman_heeds_call_to_run_for_commissioner/'],E
652,2733545,2020-01-30-045775,"I'm honored to receive the endorsements of Equality California and Silver State Equality, two organizations that have been unrelenting in their fight for LGBTQ + people and our push for full equality,",Pete Buttigieg,['Q7173106'],2020-01-30 18:23:06,2,"[['Pete Buttigieg', '0.6915'], ['None', '0.3085']]","['http://ontopmag.com/article/47646/Equality_California_Silver_State_Equality_Endorse_Pete_Buttigieg_For_President', 'https://www.metroweekly.com/2020/01/californias-largest-lgbtq-organization-endorses-pete-buttigieg-for-president/']",E
653,2745893,2020-02-23-008466,"He has gotten some number of women... to sign nondisclosure agreements both for sexual harassment and for gender discrimination in the workplace. So Mr. Mayor, are you willing to release all of those women from those nondisclosure agreements so we can hear their side of the story?",Elizabeth Warren,['Q434706'],2020-02-23 22:32:14,2,"[['Elizabeth Warren', '0.6329'], ['None', '0.2955'], ['Michael Bloomberg', '0.0716']]","['https://www.washingtonexaminer.com/news/warren-shreds-bloombergs-history-with-women-after-calling-nondisclosure-agreement-releases-not-good-enough', 'https://www.washingtonexaminer.com/news/get-over-it-michael-bloomberg-girlfriend-dismisses-nda-controversy']",E
654,2759813,2020-02-09-035854,Rustin was a great American who was both gay and black at a time when the sheer fact of being either or both could land you in jail. This pardon assures his place in history.,Shirley Weber,['Q7498880'],2020-02-09 10:35:48,1,"[['Shirley Weber', '0.8721'], ['None', '0.1147'], ['president Barack Obama', '0.0132']]",['https://www.gaytimes.co.uk/community/132382/civil-rights-leader-bayard-rustin-posthumously-pardoned-for-gay-sex/#comments'],E
655,2760417,2020-02-24-067917,"We are bringing our people together-black and white and Latino, Native American, Asian American, gay and straight,",Bernie Sanders,['Q359442'],2020-02-24 01:42:03,1,"[['Bernie Sanders', '0.6429'], ['None', '0.3447'], ['Joe Biden', '0.0124']]",['http://www.thehour.com/news/article/Sanders-ascent-forces-reckoning-for-Democrats-15078704.php'],E
656,2760676,2020-03-16-080102,We've known for some time that Biden was leaning toward a woman. He has said he'd prefer a running mate `of color and/or a different gender.' His other criteria: Someone he can trust.,Joe Biden,['Q6279'],2020-03-16 19:23:23,1,"[['Joe Biden', '0.5686'], ['None', '0.4073'], ['Amy Klobuchar', '0.0241']]",['https://www.themarysue.com/a-female-vp-should-have-higher-qualifications-than-just-being-a-woman/'],E
657,2761636,2020-01-19-018176,"I want LGBT youth to see me and think, `I can do that,",Kyrsten Sinema,['Q1556541'],2020-01-19 09:00:16,1,"[['Kyrsten Sinema', '0.7866'], ['None', '0.1957'], ['Gabrielle Giffords', '0.0177']]",['https://dallasvoice.com/2012/04/'],E
658,2774569,2020-02-07-050263,It probably will give us a better idea of where some of the folks are coming out and if there's any drop-off.,Mark Pocan,['Q1900355'],2020-02-07 10:02:43,1,"[['Mark Pocan', '0.9356'], ['None', '0.0631'], ['Sam Stein', '0.0013']]",['http://thedailybeast.com/democrats-new-fear-about-iowa-is-whether-they-have-a-turnout-problem'],E
659,2792602,2020-02-16-021668,"In any large organization, there are going to be complaints-but Mike has never tolerated any kind of discrimination or harassment, and he's created cultures that are all about equality and inclusion. Anyone who works hard and performs well is going to be rewarded, regardless of gender, race, sexual orientation or anything else.",Patricia Harris,['Q7145621'],2020-02-16 04:48:44,1,"[['Patricia Harris', '0.6109'], ['None', '0.2054'], ['Michael Bloomberg', '0.1837']]",['http://www.startribune.com/michael-bloomberg-for-years-has-battled-women-s-allegations-of-profane-sexist-comments/567918892/'],E
660,2796530,2020-02-07-111533,"We will close disparities in health care access and quality, stop violence against transgender people, and advocate for equal rights across the world. We cannot settle for anything less -- and I won't.",Michael Bloomberg,['Q607'],2020-02-07 00:00:00,2,"[['Michael Bloomberg', '0.8026'], ['None', '0.1872'], ['President Trump', '0.0047'], ['Gretchen Carlson', '0.0044'], ['Pete Buttigieg', '0.001']]","['http://uk.businessinsider.com/bloomberg-backlash-for-calling-trans-woman-man-wearing-a-dress-2020-2', 'https://www.businessinsider.in/politics/news/mike-bloomberg-called-trans-women-a-man-wearing-a-dress-and-implied-equality-makes-no-sense-to-midwesterners/articleshow/74018616.cms?src=hp_nav']",E
661,2799446,2020-03-26-006513,"At the same time the message coming out of Madison, coming out of lawmakers and the governor is you're safer at home, we shouldn't be going out but at the same time we're saying it's okay to go vote, stand in line with a hundred other people and make sure you cast your vote.",Dean Kaufert,['Q5246261'],2020-03-26 00:51:08,1,"[['Dean Kaufert', '0.8981'], ['None', '0.1019']]",['https://www.wbay.com/content/news/Coronavirus-to-blame-for-shortage-of-poll-workers-during-spring-election--569111971.html'],E
662,2804995,2020-02-20-019291,"He has gotten some number of women, dozens, who knows, both for sexual harassment and for gender discrimination in the work place,",Elizabeth Warren,['Q434706'],2020-02-20 03:36:48,1,"[['Elizabeth Warren', '0.6684'], ['None', '0.2555'], ['Michael Bloomberg', '0.0761']]",['https://hypervocal.com/items/3253967'],E
663,2808678,2020-03-31-048674,"That just illustrates how we have less savings to then fall back on and we have less support to fall back on. These issues of gender equity, workplace fairness, creating safe and dignified workplaces for everyone, aren't just things we do when times are good, they are key structural supports for workers and for employers when times are tough.",Tina Tchen,['Q3675751'],2020-03-31 21:07:07,1,"[['Tina Tchen', '0.8283'], ['None', '0.1717']]",['http://www.instyle.co.uk/lifestyle/young-women-careers-coronavirus-setback'],E
664,2810677,2020-02-03-042017,"Isn't it wonderful that in this people-powered, multi-generational, multi-gendered, multi-racial movement we are in that we are saying to this nation and to the world that we want for others what we want for ourselves.",Nina Turner,['Q13562456'],2020-02-03 15:58:53,1,"[['Nina Turner', '0.8067'], ['None', '0.173'], ['Bernie Sanders', '0.0203']]",['http://chicagomaroon.com/article/2020/2/3/sanders-addresses-uchicago-bernie-canvas-kickoff-e/'],E
